No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter ;Total Jitter
1975;286.487.767;;1975;286,487767;286,487775;;8,00E-06;;;0,000002;-0,000037;;-0,000039;
1976;286.487.775;;1976;286,487775;286,487781;;6,00E-06;;;-0,000037;0,00001;;0,000047;
1977;286.487.781;;1977;286,487781;286,487824;;4,30E-05;;;0,00001;0,000007;;-3E-06;
1978;286.487.824;;1978;286,487824;286,487857;;3,30E-05;;;0,000007;0,000009;;2E-06;
1979;286.487.857;;1979;286,487857;286,487883;;2,60E-05;;;0,000009;-0,000083;;-0,000092;
1980;286.487.883;;1980;286,487883;286,4879;;1,70E-05;;;-0,000083;0,000089;;0,000172;
1981;286.487.900;;1981;286,4879;286,488;;1,00E-04;;;0,000089;-0,000028;;-0,000117;
1982;286.488.000;;1982;286,488;286,488011;;1,10E-05;;;-0,000028;-0,281988;;-0,28196;
1983;286.488.011;;1983;286,488011;286,48805;;3,90E-05;;;-0,281988;0,281979;;0,563967;
1984;286.488.050;;1984;286,48805;286,770077;;0,282027;;;0,281979;-0,000036;;-0,282015;
1985;286.770.077;;1985;286,770077;286,770125;;4,80E-05;;;-0,000036;-0,00053;;-0,000494;
1986;286.770.125;;1986;286,770125;286,770209;;8,40E-05;;;-0,00053;0,000572;;0,001102;
1987;286.770.209;;1987;286,770209;286,770823;;0,000614;;;0,000572;0,000026;;-0,000546;
1988;286.770.823;;1988;286,770823;286,770865;;4,20E-05;;;0,000026;-0,000926;;-0,000952;
1989;286.770.865;;1989;286,770865;286,770881;;1,60E-05;;;-0,000926;0,000905;;0,001831;
1990;286.770.881;;1990;286,770881;286,771823;;0,000942;;;0,000905;0,000023;;-0,000882;
1991;286.771.823;;1991;286,771823;286,77186;;3,70E-05;;;0,000023;-0,000969;;-0,000992;
1992;286.771.860;;1992;286,77186;286,771874;;1,40E-05;;;-0,000969;0,000963;;0,001932;
1993;286.771.874;;1993;286,771874;286,772857;;0,000983;;;0,000963;0,000008;;-0,000955;
1994;286.772.857;;1994;286,772857;286,772877;;2,00E-05;;;0,000008;-0,000063;;-0,000071;
1995;286.772.877;;1995;286,772877;286,772889;;1,20E-05;;;-0,000063;-0,009133;;-0,00907;
1996;286.772.889;;1996;286,772889;286,772964;;7,50E-05;;;-0,009133;0,009188;;0,018321;
1997;286.772.964;;1997;286,772964;286,782172;;0,009208;;;0,009188;0,00001;;-0,009178;
1998;286.782.172;;1998;286,782172;286,782192;;2,00E-05;;;0,00001;-0,000026;;-0,000036;
1999;286.782.192;;1999;286,782192;286,782202;;1,00E-05;;;-0,000026;0;;0,000026;
2000;286.782.202;;2000;286,782202;286,782238;;3,60E-05;;;0;0,000028;;0,000028;
2001;286.782.238;;2001;286,782238;286,782274;;3,60E-05;;;0,000028;-0,00001;;-0,000038;
2002;286.782.274;;2002;286,782274;286,782282;;8,00E-06;;;-0,00001;-0,000006;;0,000004;
2003;286.782.282;;2003;286,782282;286,7823;;1,80E-05;;;-0,000006;-0,000026;;-0,00002;
2004;286.782.300;;2004;286,7823;286,782324;;2,40E-05;;;-0,000026;0,000036;;0,000062;
2005;286.782.324;;2005;286,782324;286,782374;;5,00E-05;;;0,000036;-0,000022;;-0,000058;
2006;286.782.374;;2006;286,782374;286,782388;;1,40E-05;;;-0,000022;-0,000022;;0;
2007;286.782.388;;2007;286,782388;286,782424;;3,60E-05;;;-0,000022;0,000048;;0,00007;
2008;286.782.424;;2008;286,782424;286,782482;;5,80E-05;;;0,000048;-0,00001;;-0,000058;
2009;286.782.482;;2009;286,782482;286,782492;;1,00E-05;;;-0,00001;-1,857256;;-1,857246;
2010;286.782.492;;2010;286,782492;286,782512;;2,00E-05;;;-1,857256;1,030198;;2,887454;
2011;286.782.512;;2011;286,782512;288,639788;;1,857276;;;1,030198;0,282018;;-0,74818;
2012;288.639.788;;2012;288,639788;289,466866;;0,827078;;;0,282018;-0,454917;;-0,736935;
2013;289.466.866;;2013;289,466866;290,011926;;0,54506;;;-0,454917;0,371262;;0,826179;
2014;290.011.926;;2014;290,011926;291,011903;;0,999977;;;0,371262;0,254855;;-0,116407;
2015;291.011.903;;2015;291,011903;291,640618;;0,628715;;;0,254855;0,373473;;0,118618;
2016;291.640.618;;2016;291,640618;292,014478;;0,37386;;;0,373473;-0,000507;;-0,37398;
2017;292.014.478;;2017;292,014478;292,014865;;0,000387;;;-0,000507;-0,092072;;-0,091565;
2018;292.014.865;;2018;292,014865;292,015759;;0,000894;;;-0,092072;0,074299;;0,166371;
2019;292.015.759;;2019;292,015759;292,108725;;0,092966;;;0,074299;0,018544;;-0,055755;
2020;292.108.725;;2020;292,108725;292,127392;;0,018667;;;0,018544;-0,000144;;-0,018688;
2021;292.127.392;;2021;292,127392;292,127515;;0,000123;;;-0,000144;-0,000085;;0,000059;
2022;292.127.515;;2022;292,127515;292,127782;;0,000267;;;-0,000085;0,000344;;0,000429;
2023;292.127.782;;2023;292,127782;292,128134;;0,000352;;;0,000344;-0,000027;;-0,000371;
2024;292.128.134;;2024;292,128134;292,128142;;8,00E-06;;;-0,000027;-0,063126;;-0,063099;
2025;292.128.142;;2025;292,128142;292,128177;;3,50E-05;;;-0,063126;0,063139;;0,126265;
2026;292.128.177;;2026;292,128177;292,191338;;0,063161;;;0,063139;-0,000049;;-0,063188;
2027;292.191.338;;2027;292,191338;292,19136;;2,20E-05;;;-0,000049;-0,000231;;-0,000182;
2028;292.191.360;;2028;292,19136;292,191431;;7,10E-05;;;-0,000231;0,000095;;0,000326;
2029;292.191.431;;2029;292,191431;292,191733;;0,000302;;;0,000095;0,000103;;8E-06;
2030;292.191.733;;2030;292,191733;292,19194;;0,000207;;;0,000103;0,000063;;-0,00004;
2031;292.191.940;;2031;292,19194;292,192044;;0,000104;;;0,000063;0,000018;;-0,000045;
2032;292.192.044;;2032;292,192044;292,192085;;4,10E-05;;;0,000018;-0,00073;;-0,000748;
2033;292.192.085;;2033;292,192085;292,192108;;2,30E-05;;;-0,00073;0,000253;;0,000983;
2034;292.192.108;;2034;292,192108;292,192861;;0,000753;;;0,000253;-0,052414;;-0,052667;
2035;292.192.861;;2035;292,192861;292,193361;;0,0005;;;-0,052414;0,049035;;0,101449;
2036;292.193.361;;2036;292,193361;292,246275;;0,052914;;;0,049035;0,003871;;-0,045164;
2037;292.246.275;;2037;292,246275;292,250154;;0,003879;;;0,003871;0,000001;;-0,00387;
2038;292.250.154;;2038;292,250154;292,250162;;8,00E-06;;;0,000001;-0,000036;;-0,000037;
2039;292.250.162;;2039;292,250162;292,250169;;7,00E-06;;;-0,000036;-0,000116;;-0,00008;
2040;292.250.169;;2040;292,250169;292,250212;;4,30E-05;;;-0,000116;-0,001616;;-0,0015;
2041;292.250.212;;2041;292,250212;292,250371;;0,000159;;;-0,001616;-0,014241;;-0,012625;
2042;292.250.371;;2042;292,250371;292,252146;;0,001775;;;-0,014241;0,015904;;0,030145;
2043;292.252.146;;2043;292,252146;292,268162;;0,016016;;;0,015904;-0,000187;;-0,016091;
2044;292.268.162;;2044;292,268162;292,268274;;0,000112;;;-0,000187;-0,026358;;-0,026171;
2045;292.268.274;;2045;292,268274;292,268573;;0,000299;;;-0,026358;-0,01536;;0,010998;
2046;292.268.573;;2046;292,268573;292,29523;;0,026657;;;-0,01536;0,042003;;0,057363;
2047;292.295.230;;2047;292,29523;292,337247;;0,042017;;;0,042003;-0,000049;;-0,042052;
2048;292.337.247;;2048;292,337247;292,337261;;1,40E-05;;;-0,000049;-0,00026;;-0,000211;
2049;292.337.261;;2049;292,337261;292,337324;;6,30E-05;;;-0,00026;0,000155;;0,000415;
2050;292.337.324;;2050;292,337324;292,337647;;0,000323;;;0,000155;0,000116;;-0,000039;
2051;292.337.647;;2051;292,337647;292,337815;;0,000168;;;0,000116;-0,005228;;-0,005344;
2052;292.337.815;;2052;292,337815;292,337867;;5,20E-05;;;-0,005228;0,00524;;0,010468;
2053;292.337.867;;2053;292,337867;292,343147;;0,00528;;;0,00524;-0,05608;;-0,06132;
2054;292.343.147;;2054;292,343147;292,343187;;4,00E-05;;;-0,05608;0,056103;;0,112183;
2055;292.343.187;;2055;292,343187;292,399307;;0,05612;;;0,056103;-0,000045;;-0,056148;
2056;292.399.307;;2056;292,399307;292,399324;;1,70E-05;;;-0,000045;-0,000031;;0,000014;
2057;292.399.324;;2057;292,399324;292,399386;;6,20E-05;;;-0,000031;-0,007604;;-0,007573;
2058;292.399.386;;2058;292,399386;292,399479;;9,30E-05;;;-0,007604;0,004737;;0,012341;
2059;292.399.479;;2059;292,399479;292,407176;;0,007697;;;0,004737;0,000659;;-0,004078;
2060;292.407.176;;2060;292,407176;292,410136;;0,00296;;;0,000659;0,000582;;-7,7E-05;
2061;292.410.136;;2061;292,410136;292,412437;;0,002301;;;0,000582;0,00171;;0,001128;
2062;292.412.437;;2062;292,412437;292,414156;;0,001719;;;0,00171;-0,000025;;-0,001735;
2063;292.414.156;;2063;292,414156;292,414165;;9,00E-06;;;-0,000025;-0,005927;;-0,005902;
2064;292.414.165;;2064;292,414165;292,414199;;3,40E-05;;;-0,005927;-0,038091;;-0,032164;
2065;292.414.199;;2065;292,414199;292,42016;;0,005961;;;-0,038091;0,029091;;0,067182;
2066;292.420.160;;2066;292,42016;292,464212;;0,044052;;;0,029091;0,010972;;-0,018119;
2067;292.464.212;;2067;292,464212;292,479173;;0,014961;;;0,010972;0,003972;;-0,007;
2068;292.479.173;;2068;292,479173;292,483162;;0,003989;;;0,003972;-0,000055;;-0,004027;
2069;292.483.162;;2069;292,483162;292,483179;;1,70E-05;;;-0,000055;-0,006211;;-0,006156;
2070;292.483.179;;2070;292,483179;292,483251;;7,20E-05;;;-0,006211;-0,052484;;-0,046273;
2071;292.483.251;;2071;292,483251;292,489534;;0,006283;;;-0,052484;0,058647;;0,111131;
2072;292.489.534;;2072;292,489534;292,548301;;0,058767;;;0,058647;-0,000188;;-0,058835;
2073;292.548.301;;2073;292,548301;292,548421;;0,00012;;;-0,000188;-0,061256;;-0,061068;
2074;292.548.421;;2074;292,548421;292,548729;;0,000308;;;-0,061256;0,056402;;0,117658;
2075;292.548.729;;2075;292,548729;292,610293;;0,061564;;;0,056402;0,00515;;-0,051252;
2076;292.610.293;;2076;292,610293;292,615455;;0,005162;;;0,00515;-0,000039;;-0,005189;
2077;292.615.455;;2077;292,615455;292,615467;;1,20E-05;;;-0,000039;0,000019;;0,000058;
2078;292.615.467;;2078;292,615467;292,615518;;5,10E-05;;;0,000019;0,000023;;0,000004;
2079;292.615.518;;2079;292,615518;292,61555;;3,20E-05;;;0,000023;0,000002;;-0,000021;
2080;292.615.550;;2080;292,61555;292,615559;;9,00E-06;;;0,000002;-0,000035;;-0,000037;
2081;292.615.559;;2081;292,615559;292,615566;;7,00E-06;;;-0,000035;-0,002277;;-0,002242;
2082;292.615.566;;2082;292,615566;292,615608;;4,20E-05;;;-0,002277;0,002196;;0,004473;
2083;292.615.608;;2083;292,615608;292,617927;;0,002319;;;0,002196;-0,060096;;-0,062292;
2084;292.617.927;;2084;292,617927;292,61805;;0,000123;;;-0,060096;0,060202;;0,120298;
2085;292.618.050;;2085;292,61805;292,678269;;0,060219;;;0,060202;-0,000831;;-0,061033;
2086;292.678.269;;2086;292,678269;292,678286;;1,70E-05;;;-0,000831;0,00084;;0,001671;
2087;292.678.286;;2087;292,678286;292,679134;;0,000848;;;0,00084;-0,000028;;-0,000868;
2088;292.679.134;;2088;292,679134;292,679142;;8,00E-06;;;-0,000028;-0,000406;;-0,000378;
2089;292.679.142;;2089;292,679142;292,679178;;3,60E-05;;;-0,000406;0,000401;;0,000807;
2090;292.679.178;;2090;292,679178;292,67962;;0,000442;;;0,000401;-0,054711;;-0,055112;
2091;292.679.620;;2091;292,67962;292,679661;;4,10E-05;;;-0,054711;0,054627;;0,109338;
2092;292.679.661;;2092;292,679661;292,734413;;0,054752;;;0,054627;-0,007703;;-0,06233;
2093;292.734.413;;2093;292,734413;292,734538;;0,000125;;;-0,007703;0,007814;;0,015517;
2094;292.734.538;;2094;292,734538;292,742366;;0,007828;;;0,007814;-0,001901;;-0,009715;
2095;292.742.366;;2095;292,742366;292,74238;;1,40E-05;;;-0,001901;0,001902;;0,003803;
2096;292.742.380;;2096;292,74238;292,744295;;0,001915;;;0,001902;-0,000042;;-0,001944;
2097;292.744.295;;2097;292,744295;292,744308;;1,30E-05;;;-0,000042;-0,001526;;-0,001484;
2098;292.744.308;;2098;292,744308;292,744363;;5,50E-05;;;-0,001526;0,001532;;0,003058;
2099;292.744.363;;2099;292,744363;292,745944;;0,001581;;;0,001532;0,000008;;-0,001524;
2100;292.745.944;;2100;292,745944;292,745993;;4,90E-05;;;0,000008;-0,037104;;-0,037112;
2101;292.745.993;;2101;292,745993;292,746034;;4,10E-05;;;-0,037104;0,023088;;0,060192;
2102;292.746.034;;2102;292,746034;292,783179;;0,037145;;;0,023088;0,009153;;-0,013935;
2103;292.783.179;;2103;292,783179;292,797236;;0,014057;;;0,009153;0,003896;;-0,005257;
2104;292.797.236;;2104;292,797236;292,80214;;0,004904;;;0,003896;-0,006069;;-0,009965;
2105;292.802.140;;2105;292,80214;292,803148;;0,001008;;;-0,006069;0,006959;;0,013028;
2106;292.803.148;;2106;292,803148;292,810225;;0,007077;;;0,006959;0,000118;;-0,006841;
2107;292.810.225;;2107;292,810225;292,810343;;0,000118;;;0,000118;-0,037933;;-0,038051;
2108;292.810.343;;2108;292,810343;292,810343;;0;;;-0,037933;0,037903;;0,075836;
2109;292.810.343;;2109;292,810343;292,848276;;0,037933;;;0,037903;0,000021;;-0,037882;
2110;292.848.276;;2110;292,848276;292,848306;;3,00E-05;;;0,000021;-0,00168;;-0,001701;
2111;292.848.306;;2111;292,848306;292,848315;;9,00E-06;;;-0,00168;0,000549;;0,002229;
2112;292.848.315;;2112;292,848315;292,850004;;0,001689;;;0,000549;0,000889;;0,00034;
2113;292.850.004;;2113;292,850004;292,851144;;0,00114;;;0,000889;-0,000839;;-0,001728;
2114;292.851.144;;2114;292,851144;292,851395;;0,000251;;;-0,000839;-0,009595;;-0,008756;
2115;292.851.395;;2115;292,851395;292,852485;;0,00109;;;-0,009595;-0,004924;;0,004671;
2116;292.852.485;;2116;292,852485;292,86317;;0,010685;;;-0,004924;0,000189;;0,005113;
2117;292.863.170;;2117;292,86317;292,878779;;0,015609;;;0,000189;0,015325;;0,015136;
2118;292.878.779;;2118;292,878779;292,894199;;0,01542;;;0,015325;-0,016808;;-0,032133;
2119;292.894.199;;2119;292,894199;292,894294;;9,50E-05;;;-0,016808;0,016829;;0,033637;
2120;292.894.294;;2120;292,894294;292,911197;;0,016903;;;0,016829;-0,000986;;-0,017815;
2121;292.911.197;;2121;292,911197;292,911271;;7,40E-05;;;-0,000986;-0,038;;-0,037014;
2122;292.911.271;;2122;292,911271;292,912331;;0,00106;;;-0,038;0,038956;;0,076956;
2123;292.912.331;;2123;292,912331;292,951391;;0,03906;;;0,038956;0,000035;;-0,038921;
2124;292.951.391;;2124;292,951391;292,951495;;0,000104;;;0,000035;-0,000009;;-0,000044;
2125;292.951.495;;2125;292,951495;292,951564;;6,90E-05;;;-0,000009;-0,008552;;-0,008543;
2126;292.951.564;;2126;292,951564;292,951642;;7,80E-05;;;-0,008552;0,007882;;0,016434;
2127;292.951.642;;2127;292,951642;292,960272;;0,00863;;;0,007882;-0,006505;;-0,014387;
2128;292.960.272;;2128;292,960272;292,96102;;0,000748;;;-0,006505;0,006699;;0,013204;
2129;292.961.020;;2129;292,96102;292,968273;;0,007253;;;0,006699;-0,001601;;-0,0083;
2130;292.968.273;;2130;292,968273;292,968827;;0,000554;;;-0,001601;0,001843;;0,003444;
2131;292.968.827;;2131;292,968827;292,970982;;0,002155;;;0,001843;0,000038;;-0,001805;
2132;292.970.982;;2132;292,970982;292,971294;;0,000312;;;0,000038;-0,000795;;-0,000833;
2133;292.971.294;;2133;292,971294;292,971568;;0,000274;;;-0,000795;-0,033815;;-0,03302;
2134;292.971.568;;2134;292,971568;292,972637;;0,001069;;;-0,033815;0,031904;;0,065719;
2135;292.972.637;;2135;292,972637;293,007521;;0,034884;;;0,031904;0,002396;;-0,029508;
2136;293.007.521;;2136;293,007521;293,010501;;0,00298;;;0,002396;-0,014594;;-0,01699;
2137;293.010.501;;2137;293,010501;293,011085;;0,000584;;;-0,014594;0,015098;;0,029692;
2138;293.011.085;;2138;293,011085;293,026263;;0,015178;;;0,015098;0,000009;;-0,015089;
2139;293.026.263;;2139;293,026263;293,026343;;8,00E-05;;;0,000009;-0,009725;;-0,009734;
2140;293.026.343;;2140;293,026343;293,026414;;7,10E-05;;;-0,009725;-0,011205;;-0,00148;
2141;293.026.414;;2141;293,026414;293,03621;;0,009796;;;-0,011205;-0,001994;;0,009211;
2142;293.036.210;;2142;293,03621;293,057211;;0,021001;;;-0,001994;0,022922;;0,024916;
2143;293.057.211;;2143;293,057211;293,080206;;0,022995;;;0,022922;-0,051894;;-0,074816;
2144;293.080.206;;2144;293,080206;293,080279;;7,30E-05;;;-0,051894;0,051068;;0,102962;
2145;293.080.279;;2145;293,080279;293,132246;;0,051967;;;0,051068;0,00053;;-0,050538;
2146;293.132.246;;2146;293,132246;293,133145;;0,000899;;;0,00053;-0,000473;;-0,001003;
2147;293.133.145;;2147;293,133145;293,133514;;0,000369;;;-0,000473;-0,008137;;-0,007664;
2148;293.133.514;;2148;293,133514;293,134356;;0,000842;;;-0,008137;-0,036965;;-0,028828;
2149;293.134.356;;2149;293,134356;293,143335;;0,008979;;;-0,036965;0,042921;;0,079886;
2150;293.143.335;;2150;293,143335;293,189279;;0,045944;;;0,042921;0,003002;;-0,039919;
2151;293.189.279;;2151;293,189279;293,192302;;0,003023;;;0,003002;0,000014;;-0,002988;
2152;293.192.302;;2152;293,192302;293,192323;;2,10E-05;;;0,000014;-0,000421;;-0,000435;
2153;293.192.323;;2153;293,192323;293,19233;;7,00E-06;;;-0,000421;-0,057221;;-0,0568;
2154;293.192.330;;2154;293,19233;293,192758;;0,000428;;;-0,057221;0,05759;;0,114811;
2155;293.192.758;;2155;293,192758;293,250407;;0,057649;;;0,05759;0,000048;;-0,057542;
2156;293.250.407;;2156;293,250407;293,250466;;5,90E-05;;;0,000048;-0,000661;;-0,000709;
2157;293.250.466;;2157;293,250466;293,250477;;1,10E-05;;;-0,000661;-0,008652;;-0,007991;
2158;293.250.477;;2158;293,250477;293,251149;;0,000672;;;-0,008652;0,009276;;0,017928;
2159;293.251.149;;2159;293,251149;293,260473;;0,009324;;;0,009276;-0,000024;;-0,0093;
2160;293.260.473;;2160;293,260473;293,260521;;4,80E-05;;;-0,000024;-0,000222;;-0,000198;
2161;293.260.521;;2161;293,260521;293,260593;;7,20E-05;;;-0,000222;-0,000083;;0,000139;
2162;293.260.593;;2162;293,260593;293,260887;;0,000294;;;-0,000083;0,000327;;0,00041;
2163;293.260.887;;2163;293,260887;293,261264;;0,000377;;;0,000327;-0,000164;;-0,000491;
2164;293.261.264;;2164;293,261264;293,261314;;5,00E-05;;;-0,000164;-0,013774;;-0,01361;
2165;293.261.314;;2165;293,261314;293,261528;;0,000214;;;-0,013774;0,013702;;0,027476;
2166;293.261.528;;2166;293,261528;293,275516;;0,013988;;;0,013702;-0,024781;;-0,038483;
2167;293.275.516;;2167;293,275516;293,275802;;0,000286;;;-0,024781;0,024619;;0,0494;
2168;293.275.802;;2168;293,275802;293,300869;;0,025067;;;0,024619;0,000406;;-0,024213;
2169;293.300.869;;2169;293,300869;293,301317;;0,000448;;;0,000406;0,000035;;-0,000371;
2170;293.301.317;;2170;293,301317;293,301359;;4,20E-05;;;0,000035;-0,00039;;-0,000425;
2171;293.301.359;;2171;293,301359;293,301366;;7,00E-06;;;-0,00039;-0,055114;;-0,054724;
2172;293.301.366;;2172;293,301366;293,301763;;0,000397;;;-0,055114;0,020436;;0,07555;
2173;293.301.763;;2173;293,301763;293,357274;;0,055511;;;0,020436;0,035046;;0,01461;
2174;293.357.274;;2174;293,357274;293,392349;;0,035075;;;0,035046;0,000019;;-0,035027;
2175;293.392.349;;2175;293,392349;293,392378;;2,90E-05;;;0,000019;-0,000088;;-0,000107;
2176;293.392.378;;2176;293,392378;293,392388;;1,00E-05;;;-0,000088;-0,005718;;-0,00563;
2177;293.392.388;;2177;293,392388;293,392486;;9,80E-05;;;-0,005718;0,005783;;0,011501;
2178;293.392.486;;2178;293,392486;293,398302;;0,005816;;;0,005783;0,000024;;-0,005759;
2179;293.398.302;;2179;293,398302;293,398335;;3,30E-05;;;0,000024;-0,000215;;-0,000239;
2180;293.398.335;;2180;293,398335;293,398344;;9,00E-06;;;-0,000215;-0,000235;;-0,00002;
2181;293.398.344;;2181;293,398344;293,398568;;0,000224;;;-0,000235;0,0004;;0,000635;
2182;293.398.568;;2182;293,398568;293,399027;;0,000459;;;0,0004;-0,064327;;-0,064727;
2183;293.399.027;;2183;293,399027;293,399086;;5,90E-05;;;-0,064327;0,06436;;0,128687;
2184;293.399.086;;2184;293,399086;293,463472;;0,064386;;;0,06436;0,000016;;-0,064344;
2185;293.463.472;;2185;293,463472;293,463498;;2,60E-05;;;0,000016;-0,000081;;-0,000097;
2186;293.463.498;;2186;293,463498;293,463508;;1,00E-05;;;-0,000081;-0,050584;;-0,050503;
2187;293.463.508;;2187;293,463508;293,463599;;9,10E-05;;;-0,050584;0,050597;;0,101181;
2188;293.463.599;;2188;293,463599;293,514274;;0,050675;;;0,050597;-0,015862;;-0,066459;
2189;293.514.274;;2189;293,514274;293,514352;;7,80E-05;;;-0,015862;0,015923;;0,031785;
2190;293.514.352;;2190;293,514352;293,530292;;0,01594;;;0,015923;-0,000149;;-0,016072;
2191;293.530.292;;2191;293,530292;293,530309;;1,70E-05;;;-0,000149;-0,012399;;-0,01225;
2192;293.530.309;;2192;293,530309;293,530475;;0,000166;;;-0,012399;-0,11186;;-0,099461;
2193;293.530.475;;2193;293,530475;293,54304;;0,012565;;;-0,11186;0,124341;;0,236201;
2194;293.543.040;;2194;293,54304;293,667465;;0,124425;;;0,124341;-0,006767;;-0,131108;
2195;293.667.465;;2195;293,667465;293,667549;;8,40E-05;;;-0,006767;0,005366;;0,012133;
2196;293.667.549;;2196;293,667549;293,6744;;0,006851;;;0,005366;-0,054936;;-0,060302;
2197;293.674.400;;2197;293,6744;293,675885;;0,001485;;;-0,054936;0,056297;;0,111233;
2198;293.675.885;;2198;293,675885;293,732306;;0,056421;;;0,056297;-0,00014;;-0,056437;
2199;293.732.306;;2199;293,732306;293,73243;;0,000124;;;-0,00014;-0,010199;;-0,010059;
2200;293.732.430;;2200;293,73243;293,732694;;0,000264;;;-0,010199;0,010446;;0,020645;
2201;293.732.694;;2201;293,732694;293,743157;;0,010463;;;0,010446;-0,000044;;-0,01049;
2202;293.743.157;;2202;293,743157;293,743174;;1,70E-05;;;-0,000044;-0,033924;;-0,03388;
2203;293.743.174;;2203;293,743174;293,743235;;6,10E-05;;;-0,033924;0,033968;;0,067892;
2204;293.743.235;;2204;293,743235;293,77722;;0,033985;;;0,033968;-0,000043;;-0,034011;
2205;293.777.220;;2205;293,77722;293,777237;;1,70E-05;;;-0,000043;-0,000293;;-0,00025;
2206;293.777.237;;2206;293,777237;293,777297;;6,00E-05;;;-0,000293;0,00015;;0,000443;
2207;293.777.297;;2207;293,777297;293,77765;;0,000353;;;0,00015;0,000144;;-6E-06;
2208;293.777.650;;2208;293,77765;293,777853;;0,000203;;;0,000144;-0,041278;;-0,041422;
2209;293.777.853;;2209;293,777853;293,777912;;5,90E-05;;;-0,041278;0,041319;;0,082597;
2210;293.777.912;;2210;293,777912;293,819249;;0,041337;;;0,041319;-0,000061;;-0,04138;
2211;293.819.249;;2211;293,819249;293,819267;;1,80E-05;;;-0,000061;-0,00003;;0,000031;
